date,open,high,low,close
2020-09-24,10241.459999999995,10795.24,10190.93,10736.32
2020-09-25,10736.33,10760.53,10556.24,10686.67
2020-09-26,10686.57,10820.94,10644.680000000002,10728.6
2020-09-27,10728.59,10799.0,10594.82,10774.25
2020-09-28,10774.26,10949.999999999998,10626.0,10696.12
2020-09-29,10696.11,10867.54,10635.87,10840.48
2020-09-30,10840.58,10849.34,10665.13,10776.59
2020-10-01,10776.59,10920.0,10437.0,10619.13
2020-10-02,10619.13,10664.64,10374.0,10570.4
2020-10-03,10570.4,10603.56,10496.46,10542.06
2020-10-04,10542.07,10696.87,10517.87,10666.63
2020-10-05,10666.62,10798.0,10615.64,10792.21
2020-10-06,10792.2,10800.0,10525.0,10599.66
2020-10-07,10599.65,10681.87,10546.17,10666.39
2020-10-08,10666.4,10950.0,10530.410000000002,10925.57
2020-10-09,10925.44,11104.64,10829.0,11050.64
2020-10-10,11050.64,11491.0,11050.51,11293.22
2020-10-11,11293.22,11445.0,11221.0,11369.02
2020-10-12,11369.02,11720.01,11172.0,11528.25
2020-10-13,11528.24,11557.0,11300.0,11420.56
2020-10-14,11420.57,11547.98,11280.0,11417.89
2020-10-15,11417.89,11617.34,11250.83,11505.12
2020-10-16,11505.13,11541.15,11200.0,11319.320000000002
2020-10-17,11319.24,11402.42,11255.0,11360.2
2020-10-18,11360.31,11505.0,11346.22,11503.14
2020-10-19,11503.14,11823.99,11407.96,11751.47
2020-10-20,11751.46,12038.38,11677.59,11909.99
2020-10-21,11910.0,13217.68,11886.95,12780.96
2020-10-22,12780.75,13185.0,12678.08,12968.52
2020-10-23,12968.840000000002,13027.69,12720.08,12923.07
2020-10-24,12923.06,13166.73,12870.0,13111.73
2020-10-25,13111.73,13350.0,12888.0,13028.83
2020-10-26,13029.64,13238.81,12765.0,13052.190000000002
2020-10-27,13052.15,13789.29,13019.87,13636.17
2020-10-28,13636.16,13859.48,12888.0,13266.4
2020-10-29,13266.4,13642.91,12920.77,13455.7
2020-10-30,13455.69,13669.98,13115.0,13560.1
2020-10-31,13560.1,14100.0,13411.5,13791.0
2020-11-01,13791.0,13895.0,13603.0,13761.5
2020-11-02,13761.49,13830.0,13195.05,13549.37
2020-11-03,13549.63,14066.11,13284.99,14023.53
2020-11-04,14023.53,14259.0,13525.0,14144.01
2020-11-05,14144.01,15750.0,14093.56,15590.02
2020-11-06,15590.02,15960.0,15166.0,15579.92
2020-11-07,15579.93,15753.52,14344.22,14818.3
2020-11-08,14818.3,15650.0,14703.88,15475.1
2020-11-09,15475.1,15839.999999999998,14805.54,15328.41
2020-11-10,15328.41,15460.0,15072.46,15297.21
2020-11-11,15297.21,15965.0,15272.680000000002,15684.24
2020-11-12,15684.249999999998,16340.7,15440.64,16291.860000000002
2020-11-13,16291.85,16480.0,15952.350000000002,16320.700000000004
2020-11-14,16320.04,16326.990000000002,15670.0,16070.45
2020-11-15,16069.56,16179.999999999998,15774.72,15957.0
2020-11-16,15956.999999999998,16880.0,15864.0,16713.57
2020-11-17,16713.08,17858.82,16538.0,17659.38
2020-11-18,17659.38,18476.93,17214.45,17776.12
2020-11-19,17777.75,18179.8,17335.65,17802.82
2020-11-20,17802.81,18815.22,17740.04,18655.67
2020-11-21,18655.66,18965.9,18308.58,18703.8
2020-11-22,18703.8,18750.0,17610.86,18414.43
2020-11-23,18413.88,18766.0,18000.0,18368.0
2020-11-24,18368.01,19418.97,18018.0,19160.01
2020-11-25,19160.0,19484.21,18500.27,18719.11
2020-11-26,18718.83,18915.03,16188.0,17149.47
2020-11-27,17149.47,17457.62,16438.08,17139.52
2020-11-28,17139.53,17880.49,16865.56,17719.85
2020-11-29,17719.84,18360.05,17517.0,18184.99
2020-11-30,18185.0,19863.16,18184.99,19695.87
2020-12-01,19695.87,19888.0,18001.12,18764.96
2020-12-02,18764.96,19342.0,18330.0,19204.09
2020-12-03,19204.08,19598.0,18867.2,19421.9
2020-12-04,19422.34,19527.0,18565.31,18650.52
2020-12-05,18650.51,19177.0,18500.0,19147.66
2020-12-06,19147.66,19420.0,18857.0,19359.4
2020-12-07,19358.67,19420.91,18902.88,19166.9
2020-12-08,19166.9,19294.84,18200.0,18324.11
2020-12-09,18324.11,18639.57,17650.0,18541.28
2020-12-10,18541.29,18557.32,17911.12,18254.63
2020-12-11,18254.81,18292.73,17572.33,18036.53
2020-12-12,18036.53,18948.66,18020.7,18808.69
2020-12-13,18808.69,19411.0,18711.12,19174.990000000005
2020-12-14,19174.99,19349.0,19000.0,19273.14
2020-12-15,19273.69,19570.0,19050.0,19426.43
2020-12-16,19426.43,21560.0,19278.6,21335.52
2020-12-17,21335.52,23800.0,21230.0,22797.16
2020-12-18,22797.15,23285.18,22350.0,23107.39
2020-12-19,23107.39,24171.47,22750.0,23821.61
2020-12-20,23821.6,24295.0,23060.0,23455.52
2020-12-21,23455.54,24102.77,21815.0,22719.71
2020-12-22,22719.88,23837.1,22353.4,23810.79
2020-12-23,23810.79,24100.0,22600.0,23232.76
2020-12-24,23232.39,23794.43,22703.42,23729.2
2020-12-25,23728.99,24789.86,23433.6,24712.47
2020-12-26,24712.47,26867.03,24500.0,26493.39
2020-12-27,26493.4,28422.0,25700.0,26281.66
2020-12-28,26281.54,27500.000000000004,26101.0,27079.41
2020-12-29,27079.42,27410.0,25880.0,27385.0
2020-12-30,27385.0,28996.000000000004,27320.0,28875.54
2020-12-31,28875.55,29300.0,27850.0,28923.63
2021-01-01,28923.630000000005,29600.0,28624.57,29331.69
2021-01-02,29331.7,33300.0,28946.53,32178.33
2021-01-03,32176.45,34778.11,31962.99,33000.05
2021-01-04,33000.05,33600.0,28130.0,31988.71
2021-01-05,31989.750000000004,34360.0,29900.0,33949.53
2021-01-06,33949.53,36939.21,33288.0,36769.36
2021-01-07,36769.36,40365.0,36300.0,39432.28
2021-01-08,39432.48,41950.0,36500.0,40582.81
2021-01-09,40586.96,41380.0,38720.0,40088.22
2021-01-10,40088.22,41350.0,35111.11,38150.02
2021-01-11,38150.01999999999,38264.74,30420.0,35404.47
2021-01-12,35410.37,36628.0,32531.0,34051.24
2021-01-13,34049.15,37850.0,32380.0,37371.38
2021-01-14,37371.38,40100.0,36701.23,39144.5
2021-01-15,39145.21,39747.76,34408.0,36742.22
2021-01-16,36737.43,37950.0,35357.8,35994.98
2021-01-17,35994.98,36852.5,33850.0,35828.61
2021-01-18,35824.99,37469.83,34800.0,36631.27
2021-01-19,36622.46,37850.0,35844.06,35891.49
2021-01-20,35901.94,36415.31,33400.0,35468.23
2021-01-21,35468.23,35600.0,30071.0,30850.13
2021-01-22,30851.990000000005,33826.53,28850.0,32945.17
2021-01-23,32950.0,33456.0,31390.16,32078.0
2021-01-24,32078.0,33071.0,30900.0,32259.9
2021-01-25,32259.45,34875.0,31910.0,32254.2
2021-01-26,32254.19,32921.88,30837.37,32467.77
2021-01-27,32464.01,32557.29,29241.72,30366.15
2021-01-28,30362.19,33783.98,29842.099999999995,33364.86
2021-01-29,33368.18,38531.9,31915.4,34252.2
2021-01-30,34246.28,34933.0,32825.0,34262.88
2021-01-31,34262.89,34342.69,32171.67,33092.98
2021-02-01,33092.97,34717.27,32296.16,33526.37
2021-02-02,33517.09,35984.33,33418.0,35466.24
2021-02-03,35472.71,37662.63,35362.38,37618.87
2021-02-04,37620.26,38708.27,36161.95,36936.66
2021-02-05,36936.65,38310.12,36570.0,38290.24
2021-02-06,38289.32,40955.51,38215.94,39186.94
2021-02-07,39181.01,39700.0,37351.0,38795.69
2021-02-08,38795.69,46794.45,37988.89,46374.87
2021-02-09,46374.86,48142.19,44961.09,46420.42
2021-02-10,46420.420000000006,47310.0,43727.0,44807.58
2021-02-11,44807.58,48678.9,43994.02,47969.51
2021-02-12,47968.66,48985.8,46125.0,47287.6
2021-02-13,47298.15,48150.0,46202.53,47153.69
2021-02-14,47156.78,49707.43,47014.17,48577.79
2021-02-15,48580.47,49010.92,45570.79,47911.1
2021-02-16,47911.1,50689.18,47003.62,49133.44999999999
2021-02-17,49133.45,52618.73999999999,48947.0,52119.71000000001
2021-02-18,52117.67,52530.0,50901.9,51552.6
2021-02-19,51552.61,56368.00000000001,50710.2,55906.00000000001
2021-02-20,55905.99999999999,57700.46,53863.93,55841.19
2021-02-21,55841.19,58352.80000000001,55477.59,57408.57
2021-02-22,57412.35,57508.47,47622.0,54087.67
2021-02-23,54087.670000000006,54183.59,44892.56,48891.0
2021-02-24,48891.0,51374.99,46988.69,49676.2
2021-02-25,49676.21,52041.73,46674.34,47073.73
2021-02-26,47073.73,48424.11,44106.78,46276.87
2021-02-27,46276.88,48394.0,45000.0,46106.43
2021-02-28,46103.67,46638.46,43000.0,45135.66
2021-03-01,45134.11,49790.0,44950.53,49587.03
2021-03-02,49595.76,50200.0,47047.6,48440.65
2021-03-03,48436.61,52640.0,48100.71,50349.37
2021-03-04,50349.37,51773.88,47500.0,48374.09
2021-03-05,48374.09,49448.93,46300.0,48751.71
2021-03-06,48746.81,49200.0,47070.0,48882.2
2021-03-07,48882.2,51450.030000000006,48882.2,50971.75
2021-03-08,50959.11,52402.78,49274.67,52375.17
2021-03-09,52375.18,54895.0,51789.41,54884.5
2021-03-10,54874.67,57387.69,53005.00000000001,55851.59
2021-03-11,55851.59,58150.0,54272.81999999999,57773.16
2021-03-12,57773.15,58081.51,54962.84,57221.72
2021-03-13,57221.72,61844.00000000001,56078.23,61188.39
2021-03-14,61188.380000000005,61724.79,58966.78,58968.31
2021-03-15,58976.08,60633.43,54600.0,55605.2
2021-03-16,55605.2,56938.29,53271.34,56900.74999999999
2021-03-17,56900.74,58974.73,54123.69,58912.97
2021-03-18,58912.97,60129.97,57023.0,57648.16
2021-03-19,57640.99999999999,59468.0,56270.74,58030.01
2021-03-20,58030.01,59879.99999999999,57820.17,58102.28
2021-03-21,58100.01999999999,58589.1,55450.11000000001,57351.55999999999
2021-03-22,57351.56,58430.73,53650.0,54083.25
2021-03-23,54083.24999999999,55830.9,53000.0,54340.89
2021-03-24,54342.8,57200.0,51700.0,52303.65
2021-03-25,52303.66,53286.99999999999,50427.56,51293.78
2021-03-26,51293.78,55073.46,51214.6,55025.59
2021-03-27,55025.59,56700.36,53950.00000000001,55817.14
2021-03-28,55817.14000000001,56559.75,54691.84,55777.63
2021-03-29,55777.65,58405.82,54800.01,57635.47
2021-03-30,57635.46,59368.0,57071.35,58746.57000000001
2021-03-31,58746.57,59800.0,56769.0,58740.55
2021-04-01,58739.46000000001,59490.0,57935.45,58720.44
2021-04-02,58720.45,60200.0,58428.57,58950.01
2021-04-03,58950.01,59791.72000000001,56880.0,57051.94
2021-04-04,57051.95,58492.85,56387.99999999999,58202.01
2021-04-05,58202.01,59272.0,56777.77,59129.99
2021-04-06,59129.98999999999,59495.24,57413.02,57991.15
2021-04-07,57990.03,58655.0,55473.0,55953.45
2021-04-08,55953.44,58153.30999999999,55700.0,58077.52
2021-04-09,58077.52,58894.9,57654.0,58142.54
2021-04-10,58142.55,61500.0,57900.01,59769.13
2021-04-11,59769.13,60698.99999999999,59232.52,60002.43
2021-04-12,59998.8,61300.0,59350.59,59860.0
2021-04-13,59860.01,63777.77,59805.15,63575.0
2021-04-14,63575.01,64854.0,61301.0,62959.53
2021-04-15,62959.53,63800.00000000001,62020.0,63159.98
2021-04-16,63158.74,63520.61,60000.0,61334.8
2021-04-17,61334.81,62506.05,59580.91,60006.66
2021-04-18,60006.67,60499.0,50931.3,56150.01
2021-04-19,56150.01,57526.80999999999,54221.58,55633.14
2021-04-20,55633.14,57076.24,53329.96,56425.0
2021-04-21,56425.0,56757.91,53536.02,53787.63
2021-04-22,53787.62,55521.48,50500.00000000001,51690.96
2021-04-23,51690.95,52131.85,47500.0,51125.14
2021-04-24,51110.55999999999,51166.22,48657.14,50047.84
2021-04-25,50047.84,50567.91,46930.0,49066.77
2021-04-26,49066.76,54356.62,48753.44,54001.39
2021-04-27,54001.38,55460.0,53222.0,55011.97
2021-04-28,55011.97,56428.0,53813.16,54846.22
2021-04-29,54846.23,55195.84,52330.94,53555.0
2021-04-30,53555.0,57963.0,53013.01,57694.27
2021-05-01,57697.25,58458.07000000001,56956.14000000001,57800.37
2021-05-02,57797.35,57911.02,56035.25,56578.21
2021-05-03,56578.21,58981.44,56435.0,57169.39000000001
2021-05-04,57169.39,57200.0,53046.69000000001,53200.01
2021-05-05,53205.05,58069.81999999999,52900.0,57436.11
2021-05-06,57436.11,58360.0,55200.0,56393.68
2021-05-07,56393.68,58650.0,55241.63,57314.75
2021-05-08,57315.49,59500.0,56900.0,58862.05
2021-05-09,58866.53,59300.0,56235.66,58240.84
2021-05-10,58240.83,59500.0,53400.0,55816.14
2021-05-11,55816.14,56862.43,54370.0,56670.01999999999
2021-05-12,56670.02,58000.01,48600.0,49631.32
2021-05-13,49537.15,51367.19,46000.0,49670.97
2021-05-14,49671.92,51483.0,48799.75,49841.45
2021-05-15,49844.16,50699.99999999999,46555.0,46762.99
2021-05-16,46762.990000000005,49795.89,43825.39,46431.5
2021-05-17,46426.83,46686.0,42001.0,43538.04
2021-05-18,43538.02,45799.29,42250.02,42849.78
2021-05-19,42849.78,43584.9,30000.0,36690.09
2021-05-20,36671.23,42451.67,34850.0,40526.64
2021-05-21,40525.39,42200.0,33488.0,37252.01
2021-05-22,37263.35,38829.0,35200.62,37449.73
2021-05-23,37458.51,38270.64,31111.01,34655.25
2021-05-24,34681.44,39920.0,34031.0,38796.29
2021-05-25,38810.99,39791.77,36419.62,38324.72
2021-05-26,38324.72,40841.0,37800.44,39241.91
2021-05-27,39241.92,40411.14,37134.27,38529.98
2021-05-28,38529.99,38877.83,34684.0,35663.49
2021-05-29,35661.79,37338.58,33632.76,34605.15
2021-05-30,34605.15,36488.0,33379.0,35641.27
2021-05-31,35641.26,37499.0,34153.84,37253.81
2021-06-01,37253.82,37894.81,35666.0,36693.09
2021-06-02,36694.85,38225.0,35920.0,37568.68
2021-06-03,37568.68,39476.0,37170.0,39246.79
2021-06-04,39246.78,39289.07,35555.15,36829.0
2021-06-05,36829.15,37925.0,34800.0,35513.2
2021-06-06,35516.07,36480.0,35222.0,35796.31
2021-06-07,35796.31,36900.0,33300.0,33552.79
2021-06-08,33556.96,34068.01,31000.0,33380.81
2021-06-09,33380.8,37534.79,32396.82,37388.05
2021-06-10,37388.05,38491.0,35782.0,36675.72
2021-06-11,36677.83,37680.4,35936.77,37331.98
2021-06-12,37331.98,37463.63,34600.36,35546.11
2021-06-13,35546.12,39380.0,34757.0,39020.57
2021-06-14,39020.56,41064.05,38730.0,40516.29
2021-06-15,40516.28,41330.0,39506.4,40144.04
2021-06-16,40143.8,40527.14,38116.01,38349.01
2021-06-17,38349.0,39559.88,37365.0,38092.97
2021-06-18,38092.97,38202.84,35129.29,35819.84
2021-06-19,35820.48,36457.0,34803.52,35483.72
2021-06-20,35483.72,36137.72,33336.0,35600.16
2021-06-21,35600.17,35750.0,31251.23,31608.93
2021-06-22,31614.12,33298.78,28805.0,32509.56
2021-06-23,32509.56,34881.0,31683.0,33678.07
2021-06-24,33675.07,35298.0,32286.57,34663.09
2021-06-25,34663.08,35500.0,31275.0,31584.45
2021-06-26,31576.090000000004,32730.0,30151.0,32283.65
2021-06-27,32283.65,34749.0,31973.45,34700.34
2021-06-28,34702.49,35297.71,33862.72,34494.89
2021-06-29,34494.89,36600.0,34225.43,35911.73
2021-06-30,35911.72,36100.0,34017.55,35045.0
2021-07-01,35045.0,35057.57,32711.0,33504.69
2021-07-02,33502.33,33977.04,32699.000000000004,33786.55
2021-07-03,33786.54,34945.61,33316.73,34669.13
2021-07-04,34669.12,35967.85,34357.15,35286.51
2021-07-05,35288.13,35293.78,33125.55,33690.14
2021-07-06,33690.15,35118.88,33532.0,34220.01
2021-07-07,34220.02,35059.09,33777.77,33862.12
2021-07-08,33862.11,33929.64,32077.0,32875.71
2021-07-09,32875.71,34100.0,32261.07,33815.81
2021-07-10,33815.81,34262.0,33004.78,33502.87
2021-07-11,33502.87,34666.0,33306.47,34258.99
2021-07-12,34259.0,34678.43,32658.340000000004,33086.63
2021-07-13,33086.94,33340.0,32202.25,32729.77
2021-07-14,32729.12,33114.03,31550.000000000004,32820.02
2021-07-15,32820.03,33185.25,31133.0,31880.0
2021-07-16,31874.49,32249.18,31020.0,31383.87
2021-07-17,31383.86,31955.919999999995,31164.31,31520.07
2021-07-18,31520.07,32435.0,31108.970000000005,31778.56
2021-07-19,31778.57,31899.0,30407.44,30839.65
2021-07-20,30839.650000000005,31063.07,29278.0,29790.35
2021-07-21,29790.34,32858.0,29482.610000000004,32144.51
2021-07-22,32144.51,32591.35,31708.0,32287.83
2021-07-23,32287.580000000005,33650.0,31924.32,33634.09
2021-07-24,33634.1,34500.0,33401.14,34258.14
2021-07-25,34261.51,35398.0,33851.12,35381.02
2021-07-26,35381.02,40550.0,35205.78,37237.6
2021-07-27,37241.33,39542.61,36383.0,39457.87
2021-07-28,39456.61,40900.0,38772.0,40019.56
2021-07-29,40019.57,40640.0,39200.0,40016.48
2021-07-30,40018.49,42316.71,38313.23,42206.37
2021-07-31,42206.36,42448.0,41000.15,41461.83
2021-08-01,41461.84,42599.0,39422.01,39845.44
2021-08-02,39850.27,40480.01,38690.0,39147.82
2021-08-03,39146.86,39780.00000000001,37642.03,38207.05
2021-08-04,38207.04,39969.66,37508.56,39723.18
2021-08-05,39723.17,41350.0,37332.7,40862.46
2021-08-06,40862.46,43392.43,39853.86,42836.87
2021-08-07,42836.87,44700.0,42446.41,44572.54
2021-08-08,44572.54,45310.0,43261.0,43794.37
2021-08-09,43794.36,46454.15,42779.0,46253.4
2021-08-10,46248.87,46700.0,44589.45999999999,45584.99
2021-08-11,45584.99999999999,46743.47,45341.14,45511.0
2021-08-12,45510.67,46218.12,43769.99999999999,44399.0
2021-08-13,44400.06,47886.0,44217.39,47799.99999999999
2021-08-14,47799.98999999999,48144.0,45971.03,47068.51
2021-08-15,47068.5,47372.27,45500.0,46973.82
2021-08-16,46973.82,48053.83,45660.0,45901.28999999999
2021-08-17,45901.3,47160.0,44376.0,44695.94999999999
2021-08-18,44695.95,46000.0,44203.28,44705.29
2021-08-19,44699.37,47033.0,43927.7,46760.62
2021-08-20,46760.62,49382.99,46622.99,49322.47
2021-08-21,49322.47,49757.04,48222.00000000001,48821.87
2021-08-22,48821.88,49500.0,48050.0,49239.22
2021-08-23,49239.22,50500.0,49029.0,49488.85
2021-08-24,49488.85,49860.0,47600.0,47674.01
2021-08-25,47674.01,49264.30000000001,47126.28,48973.32
2021-08-26,48973.32,49352.84,46250.0,46843.87
2021-08-27,46843.86,49149.93,46348.0,49069.9
2021-08-28,49069.9,49299.0,48346.88,48895.35
2021-08-29,48895.35,49632.27,47762.54,48767.83
2021-08-30,48767.84,48888.61,46853.0,46982.91
2021-08-31,46982.91,48246.11,46700.00000000001,47100.89
2021-09-01,47100.89,49156.0,46512.0,48810.52
2021-09-02,48810.51,50450.13,48584.06,49246.64
2021-09-03,49246.63,51000.0,48316.84,49999.14
2021-09-04,49998.0,50535.69,49370.0,49915.64
2021-09-05,49917.54,51900.0,49450.0,51756.88
2021-09-06,51756.88,52780.0,50969.33,52663.9
2021-09-07,52666.2,52920.0,42843.05,46863.73
2021-09-08,46868.57,47340.99,44412.02,46048.31
2021-09-09,46048.31,47399.97,45513.08,46395.14
2021-09-10,46395.14,47033.0,44132.29,44850.91
2021-09-11,44842.2,45987.93,44722.22,45173.69
2021-09-12,45173.68,46460.0,44742.06,46025.24
2021-09-13,46025.23,46880.0,43370.0,44940.73
2021-09-14,44940.72,47250.0,44594.44,47111.52
2021-09-15,47103.28,48500.0,46682.32,48121.41
2021-09-16,48121.4,48557.0,47021.1,47737.82
2021-09-17,47737.81,48150.0,46699.56,47299.98
2021-09-18,47299.98,48843.2,47035.56,48292.740000000005
2021-09-19,48292.75,48372.83,46829.18,47241.75
2021-09-20,47241.75,47347.25,42500.0,43015.62
2021-09-21,43016.64,43639.0,39600.0,40734.38
2021-09-22,40734.09,44000.55,40565.39,43543.61
2021-09-23,43546.37,44978.0,43069.09,44865.26
2021-09-24,44865.26,45200.0,40675.0,42810.57
2021-09-25,42810.58,42966.84,41646.28,42670.64
2021-09-26,42670.63,43950.0,40750.0,43160.9
2021-09-27,43160.9,44350.0,42098.0,42147.35
2021-09-28,42147.35,42787.38,40888.0,41026.54
2021-09-29,41025.01,42590.0,40753.88,41524.28
2021-09-30,41524.29,44141.37,41410.17,43824.1
2021-10-01,43820.01,48495.0,43283.03,48141.61
2021-10-02,48141.6,48336.59,47430.18,47634.9
2021-10-03,47634.89,49228.08,47088.0,48200.01
2021-10-04,48200.01,49536.12,46891.0,49224.94
2021-10-05,49224.93,51886.3,49022.4,51471.99
2021-10-06,51471.99,55750.0,50382.41,55315.0
2021-10-07,55315.0,55332.31,53357.0,53785.22
2021-10-08,53785.22,56100.0,53617.61,53951.43
2021-10-09,53955.67,55489.0,53661.67,54949.72
2021-10-10,54949.72000000001,56561.30999999999,54079.99999999999,54659.0
2021-10-11,54659.01,57839.04,54415.06,57471.35
2021-10-12,57471.35,57680.0,53879.0,55996.93
2021-10-13,55996.91,57777.0,54167.19,57367.0
2021-10-14,57370.83,58532.54,56818.05,57347.94
2021-10-15,57347.94,62932.99999999999,56850.0,61672.42
2021-10-16,61672.42,62378.42,60150.0,60875.57
2021-10-17,60875.57,61718.39,58963.00000000001,61528.33
2021-10-18,61528.31999999999,62695.78,59844.45,62009.84
2021-10-19,62005.6,64486.0,61322.22,64280.59
2021-10-20,64280.59,67000.0,63481.4,66001.41
2021-10-21,66001.4,66639.74,62000.0,62193.15
2021-10-22,62193.15,63732.39,60000.0,60688.22
2021-10-23,60688.23,61747.64,59562.15,61286.75
2021-10-24,61286.75,61500.0,59510.63,60852.22
2021-10-25,60852.22,63710.63,60650.0,63078.78
2021-10-26,63078.78,63293.48000000001,59817.55,60328.81
2021-10-27,60328.81,61496.0,58000.0,58413.44
2021-10-28,58413.44,62499.0,57820.0,60575.89
2021-10-29,60575.90000000001,62980.0,60174.81,62253.71
2021-10-30,62253.7,62359.25,60673.0,61859.19
2021-10-31,61859.19,62405.30000000001,59945.36000000001,61299.8
2021-11-01,61299.81,62437.74,59405.00000000001,60911.11
2021-11-02,60911.12,64270.0,60624.68,63219.99
2021-11-03,63220.57,63500.0,60382.76,62896.48
2021-11-04,62896.48999999999,63086.30999999999,60677.01000000001,61395.01
2021-11-05,61395.01,62595.72,60721.0,60937.12
2021-11-06,60940.17999999999,61560.49,60050.0,61470.61
2021-11-07,61470.62,63286.34999999999,61322.78,63273.59
2021-11-08,63273.58,67789.0,63273.58,67525.83
2021-11-09,67525.82,68524.25,66222.4,66947.66
2021-11-10,66947.67,69000.0,62822.9,64882.43
2021-11-11,64882.42,65600.07,64099.99999999999,64774.26
2021-11-12,64774.25,65450.7,62278.0,64122.23
2021-11-13,64122.22,65000.00000000001,63360.22,64380.00000000001
2021-11-14,64380.01,65550.51,63576.27,65519.1
2021-11-15,65519.11,66401.82,63400.00000000001,63606.74
2021-11-16,63606.73000000001,63617.31,58574.06999999999,60058.87000000001
2021-11-17,60058.87,60840.23000000001,58373.0,60344.87
2021-11-18,60344.86,60976.0,56474.26,56891.62
2021-11-19,56891.62,58320.0,55600.0,58052.23999999999
2021-11-20,58057.1,59845.0,57353.0,59707.51
2021-11-21,59707.52,60029.76,58486.65,58622.02
2021-11-22,58617.7,59444.0,55610.0,56247.18
2021-11-23,56243.83,58009.99,55317.0,57541.27
2021-11-24,57541.26,57735.0,55836.99999999999,57138.29
2021-11-25,57138.29,59398.9,57000.0,58960.36
2021-11-26,58960.37,59150.0,53500.0,53726.53
2021-11-27,53723.72,55280.0,53610.0,54721.03
2021-11-28,54716.47,57445.05,53256.64,57274.88
2021-11-29,57274.89,58865.97,56666.66999999999,57776.25
2021-11-30,57776.24999999999,59176.99,55875.55,56950.56
2021-12-01,56950.56,59053.55000000001,56458.01,57184.07
2021-12-02,57184.07,57375.47,55777.77,56480.34
2021-12-03,56484.26,57600.0,51679.99999999999,53601.05
2021-12-04,53601.05,53859.1,42000.3,49152.47
2021-12-05,49152.46,49699.05,47727.21,49396.33
2021-12-06,49396.32000000001,50891.11,47100.0,50441.92
2021-12-07,50441.91,51936.33,50039.74,50588.95
2021-12-08,50588.95,51200.0,48600.0,50471.19
2021-12-09,50471.19,50797.76,47320.0,47545.59
2021-12-10,47535.9,50125.0,46852.0,47140.54
2021-12-11,47140.54,49485.70999999999,46751.0,49389.99
2021-12-12,49389.99,50777.0,48638.0,50053.9
2021-12-13,50053.9,50189.97,45672.75,46702.75
2021-12-14,46702.76,48700.41,46290.0,48343.28
2021-12-15,48336.95,49500.0,46547.0,48864.98
2021-12-16,48864.98,49436.43,47511.0,47632.38
2021-12-17,47632.38,47995.96,45456.0,46131.2
2021-12-18,46133.83,47392.37,45500.0,46834.48
2021-12-19,46834.47,48300.01,46406.91,46681.23
2021-12-20,46681.24,47537.57,45558.85,46914.16
2021-12-21,46914.17,49328.96,46630.0,48889.88
2021-12-22,48887.59,49576.13,48421.87000000001,48588.16
2021-12-23,48588.17,51375.0,47920.42,50838.81
2021-12-24,50838.82,51810.0,50384.43,50820.0
2021-12-25,50819.99,51156.23,50142.32,50399.66
2021-12-26,50399.67,51280.0,49412.0,50775.49
2021-12-27,50775.48,52087.99999999999,50449.0,50701.44
2021-12-28,50701.44000000001,50704.05000000001,47313.01,47543.73999999999
2021-12-29,47543.74,48139.08,46096.99,46464.66
2021-12-30,46464.66,47900.0,45900.0,47120.87
2021-12-31,47120.88,48548.26,45678.0,46216.93
2022-01-01,46216.93,47954.63,46208.37,47722.65
2022-01-02,47722.66,47990.0,46654.0,47286.18
2022-01-03,47286.18000000001,47570.0,45696.0,46446.1
2022-01-04,46446.1,47557.54,45500.0,45832.01
2022-01-05,45832.01,47070.0,42500.0,43451.13
2022-01-06,43451.14,43816.0,42430.58,43082.31
2022-01-07,43082.3,43145.83,40610.0,41566.48
2022-01-08,41566.48,42300.0,40501.0,41679.74
2022-01-09,41679.74,42786.7,41200.02,41864.62
2022-01-10,41864.62,42248.5,39650.0,41822.49
2022-01-11,41822.49,43100.0,41268.93,42729.29
2022-01-12,42729.29,44322.0,42450.0,43902.66
2022-01-13,43902.65,44500.0,42311.22,42560.11
2022-01-14,42558.35,43448.78,41725.95,43059.96
2022-01-15,43059.96,43800.0,42555.0,43084.29
2022-01-16,43084.29,43475.0,42581.79,43071.66
2022-01-17,43071.66,43176.18,41540.42,42201.62
2022-01-18,42201.630000000005,42691.0,41250.0,42352.12
2022-01-19,42352.12,42559.13,41138.56,41660.01
2022-01-20,41660.0,43505.0,40553.31,40680.91
2022-01-21,40680.92,41100.0,35440.45,36445.31
2022-01-22,36445.31,36835.22,34008.0,35071.42
2022-01-23,35071.42,36499.0,34601.01,36244.55
2022-01-24,36244.55,37550.0,32917.17,36660.35
2022-01-25,36660.35,37545.14,35701.0,36958.32
2022-01-26,36958.32,38919.98,36234.63,36809.34
2022-01-27,36807.24,37234.47,35507.01,37160.1
2022-01-28,37160.11,38000.0,36155.01,37716.56
2022-01-29,37716.57,38720.74,37268.44,38166.84
2022-01-30,38166.83,38359.26,37351.63,37881.76
2022-01-31,37881.75,38744.0,36632.61,38466.9
2022-02-01,38466.9,39265.2,38000.0,38694.59
2022-02-02,38694.59,38855.92,36586.95,36896.36
2022-02-03,36896.37,37387.0,36250.0,37311.61
2022-02-04,37311.98,41772.33,37026.73,41574.25
2022-02-05,41571.7,41913.69,40843.01,41382.59
2022-02-06,41382.6,42656.0,41116.56,42380.87
2022-02-07,42380.87,44500.5,41645.85,43839.99
2022-02-08,43839.99,45492.0,42666.0,44042.99
2022-02-09,44043.0,44799.0,43117.92,44372.72
